1604774700000,440.96000000,440.96000000,426.00000000,435.38000000,73330.33404000,1604775599999,31771997.91285400,27833,32287.80654000,13995280.97198940,0
1604775600000,435.40000000,438.47000000,431.39000000,432.26000000,33612.13907000,1604776499999,14607283.82441010,14642,15443.54470000,6712285.57155520,0
1604776500000,432.26000000,434.14000000,427.72000000,429.35000000,42603.34824000,1604777399999,18337374.32968150,15581,20195.44938000,8693125.37272180,0
1604777400000,429.29000000,433.18000000,424.14000000,430.25000000,54936.01466000,1604778299999,23545690.07662030,20607,28019.13970000,12014840.38847580,0
1604778300000,430.27000000,433.76000000,429.00000000,431.05000000,23497.28102000,1604779199999,10146901.03061230,10303,10504.60535000,4535836.40305760,0
1604779200000,431.04000000,433.99000000,426.00000000,433.66000000,35962.30391000,1604780099999,15456319.06620590,15381,16072.93656000,6908565.69245480,0
1604780100000,433.66000000,437.32000000,432.50000000,435.68000000,25097.96923000,1604780999999,10927487.33508040,9982,11506.79387000,5010461.84953590,0
1604781000000,435.69000000,438.37000000,433.00000000,435.44000000,31013.93326000,1604781899999,13528335.20585920,10270,16587.25318000,7237307.11291800,0
1604781900000,435.47000000,438.22000000,435.22000000,437.50000000,14113.32413000,1604782799999,6166615.38724210,5618,7043.42305000,3077696.70400020,0
1604782800000,437.50000000,438.01000000,436.00000000,437.19000000,15907.42476000,1604783699999,6950411.22920760,5423,7662.99284000,3348051.78249530,0
1604783700000,437.18000000,437.28000000,433.93000000,436.71000000,11006.87926000,1604784599999,4795818.52797480,5198,5195.17577000,2263517.98328210,0
1604784600000,436.65000000,436.73000000,433.75000000,434.14000000,7604.33999000,1604785499999,3308372.21376960,3421,3652.95618000,1588725.67671820,0
1604785500000,434.12000000,435.69000000,431.63000000,435.48000000,9690.35043000,1604786399999,4203337.36133760,5015,4457.85822000,1933982.13114540,0
1604786400000,435.48000000,435.55000000,430.60000000,432.13000000,7883.34875000,1604787299999,3405625.43837470,4829,3378.00752000,1458490.67894320,0
