1585699200000,132.72000000,136.99000000,128.62000000,135.69000000,680922.24747000,1585785599999,90063924.23039740,199637,324454.19164000,42946394.47652280,0
1585785600000,135.65000000,149.76000000,135.01000000,141.28000000,1138977.66114000,1585871999999,159989506.60494540,314519,578693.19522000,81265956.91314490,0
1585872000000,141.27000000,146.72000000,137.26000000,141.31000000,797546.11446000,1585958399999,113731706.71499980,239800,377394.13095000,53851773.63059670,0
1585958400000,141.30000000,146.28000000,138.88000000,144.10000000,573508.14086000,1586044799999,81640622.82843230,178768,292547.08055000,41667692.34584250,0
1586044800000,144.10000000,145.58000000,140.68000000,142.68000000,414987.45246000,1586131199999,59383946.12744140,134223,205853.93595000,29454884.73752670,0
1586131200000,142.69000000,172.00000000,142.60000000,171.32000000,1636338.73110000,1586217599999,257097597.78387530,432858,839620.34479000,131930482.84646460,0
1586217600000,171.32000000,176.22000000,162.22000000,164.63000000,1717962.82538000,1586303999999,292710722.58224840,446557,854069.17522000,145531653.92763160,0
1586304000000,164.62000000,174.48000000,163.59000000,173.11000000,1023575.92076000,1586390399999,173916484.78615510,287799,511443.62149000,86963287.60141520,0
1586390400000,173.15000000,173.38000000,165.19000000,169.52000000,719837.24423000,1586476799999,122531131.95595830,212541,356967.49573000,60787119.84138850,0
1586476800000,169.56000000,170.10000000,152.11000000,157.81000000,1314841.36200000,1586563199999,209535613.32367140,323430,623128.08335000,99285405.30938550,0
1586563200000,157.81000000,161.37000000,153.91000000,158.33000000,621599.61289000,1586649599999,98275533.06263670,168046,313112.58332000,49512383.08581670,0
1586649600000,158.33000000,164.78000000,155.00000000,158.59000000,809100.24594000,1586735999999,129919934.44376530,223429,396232.44593000,63624893.23050370,0
1586736000000,158.56000000,158.97000000,150.00000000,156.29000000,1042091.03622000,1586822399999,160423270.30371500,255965,519763.88357000,80051376.52875040,0
1586822400000,156.28000000,161.85000000,155.23000000,158.45000000,698030.65089000,1586908799999,110710086.10400900,178490,343955.51426000,54564372.10918630,0
1586908800000,158.46000000,161.29000000,152.00000000,152.73000000,729119.66505000,1586995199999,114640840.11551650,186226,347034.48291000,54594699.03576640,0
